"Country_code","Country_name","Series code","Series_name","SCALE","Decimals","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","Income_group"
"BWA","Botswana","SP.POP.TOTL","Population",0,0,1382371,1423570,1464924,1506037,1546414,1585637,1623704,1660538,1695587,1728179,1757925,1784449,1808103,1830127,1852243,1875673,1900905,1927540,1954822,1981576,2006945,NA,"Upper middle income"
"BWA","Botswana","EG.USE.PCAP.KG.OE","Energy use per capita (kilograms of oil equivalent)",0,0,912.33,901.16,1008.78,984.41,944.87,943.04,894.22,917.46,1018.02,1030.96,1044.62,1046.58,1059.89,1041.91,1002.68,1027.92,1032.3,1062.19,1110.35,1033.7,NA,NA,"Upper middle income"
"BWA","Botswana","EN.ATM.CO2E.KT","CO2 emissions, total (KtCO2)",0,1,2178.2,2148.86,3296.63,3509.32,3509.32,3523.99,3138.95,3212.29,3832.01,3545.99,4275.72,4334.39,4484.74,4264.72,4378.4,4525.08,4459.07,4638.76,4840.44,NA,NA,NA,"Upper middle income"
"BWA","Botswana","SE.ENR.PRSC.FM.ZS","Ratio of girls to boys in primary & secondary school (%)",0,0,108.02,108.69,107.44,105.72,104.14,103.53,NA,NA,102.37,102.2,101.62,101.43,101.24,101.22,100.64,100.67,100.5,100.02,NA,NA,NA,NA,"Upper middle income"
"BWA","Botswana","SP.POP.GROW","Population growth (annual %)",0,1,3,2.94,2.86,2.77,2.65,2.5,2.37,2.24,2.09,1.9,1.71,1.5,1.32,1.21,1.2,1.26,1.34,1.39,1.41,1.36,1.27,NA,"Upper middle income"
"BWA","Botswana","SE.PRM.CMPT.ZS","Primary completion rate, total (% of relevant age group)",0,0,89.79,90.48,91.17,90.43,95,91.75,93.45,NA,93.42,91.14,90.96,93.63,95.18,95.39,95.33,95.39,98.99,95.47,NA,NA,NA,NA,"Upper middle income"
"BWA","Botswana","EN.ATM.CO2E.PC","CO2 emissions per capita (metric tons)",0,1,1.58,1.51,2.25,2.33,2.27,2.22,1.93,1.93,2.26,2.05,2.43,2.43,2.48,2.33,2.36,2.41,2.35,2.41,2.48,NA,NA,NA,"Upper middle income"
"CAF","Central African Republic","EG.USE.COMM.GD.PP.KD","Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Low income"
"CAF","Central African Republic","EN.URB.MCTY.TL.ZS","Population in urban agglomerations >1million (%)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Low income"
"CAF","Central African Republic","NY.GNP.PCAP.CD","GNI per capita (Atlas $)",0,0,470,470,460,440,360,340,300,310,290,290,280,260,250,260,300,340,360,380,420,450,470,NA,"Low income"
"CAF","Central African Republic","SP.POP.TOTL","Population",0,0,2934777,3007347,3084958,3165869,3247456,3327710,3406451,3484027,3559604,3632287,3701607,3767068,3829238,3890075,3952281,4017880,4087534,4160940,4237961,4318128,4401051,NA,"Low income"
"CAF","Central African Republic","SP.POP.GROW","Population growth (annual %)",0,1,2.28,2.44,2.55,2.59,2.54,2.44,2.34,2.25,2.15,2.02,1.89,1.75,1.64,1.58,1.59,1.65,1.72,1.78,1.83,1.87,1.9,NA,"Low income"
"CAF","Central African Republic","SH.DYN.MORT","Under-five mortality rate (per 1,000)",0,0,165.2,166.7,169,171.6,174,175.9,177,177.4,177.4,176.7,175.9,174.6,173.2,171.7,170.1,168.3,166.5,164.1,162.3,160.5,158.8,NA,"Low income"
"CAF","Central African Republic","EN.ATM.CO2E.PC","CO2 emissions per capita (metric tons)",0,1,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.06,NA,NA,NA,"Low income"
"CAF","Central African Republic","ER.LND.PTLD.ZS","Nationally terrestrial protected areas (% of total land area)",0,1,14.41,14.41,14.66,14.66,14.66,14.66,14.66,14.66,14.66,14.66,14.66,14.66,14.66,14.66,14.66,14.66,14.66,14.66,14.66,14.66,NA,NA,"Low income"
"CAF","Central African Republic","EN.ATM.CO2E.PP.GD.KD","CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,82.28,85.8,96.6,99.54,99.56,92.87,96.74,96.18,93.23,95.29,94.44,86.45,86.96,89.9,89.01,86.92,88.97,87.06,87.83,NA,NA,NA,"Low income"
"CAF","Central African Republic","AG.YLD.CREL.KG","Cereal yield (kg per hectare)",0,0,809.8,883.7,984.9,985.8,867.1,859.1,866,947.9,965.2,986.6,968.8,1011.3,1048.2,1019.4,990.9,961.5,859.8,951.2,946.7,948.3,NA,NA,"Low income"
"CAF","Central African Republic","SE.PRM.CMPT.ZS","Primary completion rate, total (% of relevant age group)",0,0,30.36,28.2,22.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.63,23.89,26.27,26.38,32.62,35.46,38.02,40.12,NA,"Low income"
"CAF","Central African Republic","SP.URB.GROW","Urban population growth (annual %)",0,1,2.99,2.66,2.76,2.81,2.76,2.66,2.55,2.47,2.36,2.23,2.1,2.02,1.9,1.84,1.85,1.91,2.14,2.2,2.25,2.29,2.31,NA,"Low income"
"CAF","Central African Republic","BX.KLT.DINV.WD.GD.ZS","Foreign direct investment, net inflows (% of GDP)",0,1,0.05,-0.35,-0.74,-0.77,0.42,0.55,1.02,0.15,0.73,0.36,0.09,0.54,0.54,1.95,2.25,2.4,2.34,3.34,5.91,2.13,3.58,NA,"Low income"
"CAF","Central African Republic","EG.USE.PCAP.KG.OE","Energy use per capita (kilograms of oil equivalent)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Low income"
"CAF","Central African Republic","NY.GDP.MKTP.CD","GDP ($)",0,0,1487510977.37,1404323259.65,1434151468.48,1298847602.77,852998900.55,1121907256.03,1070076555.21,1003264949.12,1047204550.34,1051323696.61,959413050.59,967526420.21,1041975238.48,1139211629.21,1269621728.75,1350047284.99,1476870078.01,1696340453.23,1982983854.76,1980151889.3,2013014939.11,NA,"Low income"
"CAF","Central African Republic","SE.ENR.PRSC.FM.ZS","Ratio of girls to boys in primary & secondary school (%)",0,0,59.1,60.55,62.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.64,68.65,69.43,NA,"Low income"
"CAF","Central African Republic","EN.ATM.CO2E.KT","CO2 emissions, total (KtCO2)",0,1,198.02,205.35,216.35,223.69,234.69,234.69,234.69,245.69,249.36,264.02,267.69,245.69,245.69,234.69,234.69,234.69,249.36,253.02,260.36,NA,NA,NA,"Low income"
"CAF","Central African Republic","SP.URB.TOTL","Urban population",0,0,1079997.94,1109109.57,1140200.48,1172637.88,1205455.67,1237908.12,1269924.93,1301632.49,1332715.74,1362834.08,1391804.23,1420184.64,1447451.96,1474338.43,1501866.78,1530812.28,1563890.51,1598633.15,1635005.35,1672842.79,1712008.84,NA,"Low income"
"CAN","Canada","EG.USE.COMM.GD.PP.KD","Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,278.56,283.95,288.49,291.16,287.58,283.02,284.94,276.59,263.71,257.53,251.86,243.93,237.33,245.91,243.55,240.46,230.69,228.65,222.91,217.89,212.4,NA,"High income: OECD"
"CAN","Canada","EN.ATM.CO2E.PC","CO2 emissions per capita (metric tons)",0,1,16.2,15.94,16.4,16.58,15.61,15.66,15.77,16.11,15.83,15.67,17.47,16.96,16.64,17.47,17.37,17.42,16.81,16.5,16.33,NA,NA,NA,"High income: OECD"
"CAN","Canada","SP.URB.GROW","Urban population growth (annual %)",0,1,1.55,1.65,1.51,1.38,1.25,1.11,1.54,1.52,1.32,1.28,1.34,1.16,1.05,1.15,1.15,1.14,1.16,1.12,1.14,1.4,1.21,NA,"High income: OECD"
"CAN","Canada","SP.POP.GROW","Population growth (annual %)",0,1,1.49,1.36,1.23,1.09,0.96,0.83,1.08,1.06,0.87,0.83,0.88,1.01,0.9,1,1,0.99,1.04,1,1.01,1.28,1.09,NA,"High income: OECD"
"CAN","Canada","NY.GNP.PCAP.CD","GNI per capita (Atlas $)",0,0,20150,20420,20790,20570,20270,20280,20220,20690,20310,20870,22130,22420,22840,24640,28530,33110,36830,40270,43430,41950,NA,NA,"High income: OECD"
"CAN","Canada","SP.URB.TOTL","Urban population",0,0,21287906,21641486.08,21971497.8,22276692.84,22555905.08,22808058,23161885.14,23515962.24,23829295.62,24137066.88,24461911.5,24747408.78,25008058.8,25296453.6,25589601,25881912,26184498,26479728,26782365.6,27160619.5,27491654.11,NA,"High income: OECD"
"CAN","Canada","SE.PRM.CMPT.ZS","Primary completion rate, total (% of relevant age group)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,94.26,95.66,NA,NA,NA,NA,NA,NA,95.75,NA,NA,NA,NA,NA,"High income: OECD"
"CAN","Canada","SP.POP.TOTL","Population",0,0,27791000,28171681.96,28519597.36,28833410.36,29111906.4,29354000,29671900,29987200,30247900,30499200,30769700,31081900,31362000,31676000,31995000,32312000,32649000,32976000,33311400,33739900,34108752,NA,"High income: OECD"
"CAN","Canada","EN.URB.MCTY.TL.ZS","Population in urban agglomerations >1million (%)",0,0,39.6,39.97,40.07,40.22,40.44,40.7,40.89,41.15,41.5,41.87,42.23,42.16,42.42,42.64,42.86,43.09,43.3,43.52,43.69,43.72,43.77,NA,"High income: OECD"
"CAN","Canada","EG.USE.PCAP.KG.OE","Energy use per capita (kilograms of oil equivalent)",0,0,7504.78,7388.56,7480.03,7641.83,7834.87,7861.67,7956.97,7965.75,7837.8,8010.93,8171.99,7974.98,7914.66,8272.44,8364.4,8424.31,8224.34,8248.28,8001.48,7531.73,7485.54,NA,"High income: OECD"
"CAN","Canada","NY.GDP.MKTP.CD","GDP ($)",0,0,582722831676.38,598208082395.04,579531728303.14,563664832183.55,564493995313.42,590517341882.83,613761642830.95,637536472627.47,616766430738.12,661264723699.27,724918860682.78,715423553719.01,734661951188.43,865873242452.36,992226868149.61,1133759985475.67,1278610846644.8,1424065729447.91,1499107812265.71,1336067710611.5,1574052204912.55,NA,"High income: OECD"
"CAN","Canada","SH.DYN.MORT","Under-five mortality rate (per 1,000)",0,0,8.3,8,7.7,7.5,7.2,7,6.8,6.6,6.4,6.3,6.2,6.2,6.2,6.1,6.1,6.1,6,6,6,5.9,5.9,NA,"High income: OECD"
"CAN","Canada","SE.ENR.PRSC.FM.ZS","Ratio of girls to boys in primary & secondary school (%)",0,0,100.03,99.44,99.29,99.08,99.09,99.41,99.4,NA,99.79,NA,101.13,NA,100.63,NA,NA,98.5,98.66,98.68,NA,NA,NA,NA,"High income: OECD"
"CAN","Canada","EN.ATM.CO2E.PP.GD.KD","CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,601.13,612.58,632.41,631.53,573.04,563.89,564.67,559.55,532.68,503.69,538.28,518.73,498.93,519.42,505.87,497.17,471.41,457.45,455.03,NA,NA,NA,"High income: OECD"
"CAN","Canada","AG.YLD.CREL.KG","Cereal yield (kg per hectare)",0,0,2636.2,2580.7,2460.6,2647.1,2594.8,2699.8,2844.2,2584.1,2782.6,3087.7,2805.7,2446.8,2375.4,2759.5,3141.8,3215.9,3046.3,2964.9,3386.9,3301.1,NA,NA,"High income: OECD"
"CAN","Canada","ER.LND.PTLD.ZS","Nationally terrestrial protected areas (% of total land area)",0,1,6.01,6.02,6.19,6.92,7.06,7.18,7.36,7.39,7.63,7.87,7.89,7.96,7.96,8.03,8.03,8.03,8.03,8.03,8.03,8.03,NA,NA,"High income: OECD"
"CAN","Canada","BX.KLT.DINV.WD.GD.ZS","Foreign direct investment, net inflows (% of GDP)",0,1,1.3,0.48,0.82,0.84,1.46,1.58,1.57,1.81,3.69,3.75,9.12,3.87,3,0.83,-0.07,2.28,4.72,8.26,3.86,1.68,1.5,NA,"High income: OECD"
"CAN","Canada","EN.ATM.CO2E.KT","CO2 emissions, total (KtCO2)",0,1,450076.58,449053.49,467648.84,477920.11,454491.65,459790.46,467883.53,483233.59,478880.86,477868.77,537402.52,527131.25,521832.44,553478.64,555865.86,562796.49,548704.21,544171.8,544091.12,NA,NA,NA,"High income: OECD"
"CHE","Switzerland","EN.ATM.CO2E.PC","CO2 emissions per capita (metric tons)",0,1,6.4,6.23,6.3,5.91,5.93,5.59,5.66,5.87,5.9,5.7,5.44,5.95,5.6,5.48,5.47,5.56,5.6,5.03,5.28,NA,NA,NA,"High income: OECD"
"CHE","Switzerland","ER.LND.PTLD.ZS","Nationally terrestrial protected areas (% of total land area)",0,1,14.55,14.86,17.84,17.84,17.84,17.86,21.78,21.78,22.82,22.82,22.83,22.83,22.83,22.83,22.83,22.83,22.83,22.83,22.83,22.83,NA,NA,"High income: OECD"
"CHE","Switzerland","NY.GNP.PCAP.CD","GNI per capita (Atlas $)",0,0,34300,34800,37960,37840,38810,42070,44840,44530,41630,40020,40270,37790,36750,42330,49930,56870,58300,57020,56780,65280,70030,NA,"High income: OECD"
"CHE","Switzerland","SE.PRM.CMPT.ZS","Primary completion rate, total (% of relevant age group)",0,0,51.81,53.34,54.94,61.08,61.87,NA,72.4,NA,NA,94.87,96.2,97.65,97.75,97.74,98.43,96.25,93.7,93.13,94.01,96.03,NA,NA,"High income: OECD"
"CHE","Switzerland","EN.ATM.CO2E.PP.GD.KD","CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,191.56,190.62,194.81,184.8,184.62,174.73,176.45,179.58,176.37,169.05,156.76,170.45,160.9,159.13,155.98,155.47,151.84,133.01,138.68,NA,NA,NA,"High income: OECD"
"CHE","Switzerland","SP.URB.GROW","Urban population growth (annual %)",0,1,3.18,1.41,1.21,1.02,0.91,0.78,0.39,0.12,0.23,0.34,0.54,0.63,0.76,0.74,0.69,0.64,0.71,0.98,1.35,1.33,1.13,NA,"High income: OECD"
"CHE","Switzerland","SP.POP.TOTL","Population",0,0,6712000,6800000,6875000,6938000,6994000,7041000,7074000,7088000,7110000,7140000,7184222.2,7229807.97,7284694.88,7338957.42,7389581.08,7437115,7483934,7551117,7647675,7743831,7825243,NA,"High income: OECD"
"CHE","Switzerland","EN.ATM.CO2E.KT","CO2 emissions, total (KtCO2)",0,1,42966.24,42350.18,43325.61,41022.73,41470.1,39387.25,40025.3,41580.11,41913.81,40700.03,39093.89,42999.24,40769.71,40241.66,40443.34,41374.76,41877.14,38019.46,40392,NA,NA,NA,"High income: OECD"
"CHE","Switzerland","SP.POP.GROW","Population growth (annual %)",0,1,0.97,1.3,1.1,0.91,0.8,0.67,0.47,0.2,0.31,0.42,0.62,0.63,0.76,0.74,0.69,0.64,0.63,0.89,1.27,1.25,1.05,NA,"High income: OECD"
"CHE","Switzerland","EN.URB.MCTY.TL.ZS","Population in urban agglomerations >1million (%)",0,0,14.99,15.08,14.99,14.94,14.91,14.89,14.9,14.96,14.99,15.02,15.01,15,14.99,14.98,14.97,14.98,14.98,14.94,14.85,14.76,14.7,NA,"High income: OECD"
"CHE","Switzerland","SH.DYN.MORT","Under-five mortality rate (per 1,000)",0,0,8.1,7.8,7.4,7.1,6.7,6.4,6.2,6,5.9,5.8,5.7,5.6,5.5,5.3,5.2,5.1,5,4.8,4.7,4.7,4.6,NA,"High income: OECD"
"CHE","Switzerland","AG.YLD.CREL.KG","Cereal yield (kg per hectare)",0,0,5983.8,6292.7,6028.1,6403.8,5978.2,6278.4,6879.9,6578.7,6773.5,5790.7,6601.1,6160.8,6431,5086.5,6732.4,6300.3,6155.9,6421.8,6416.4,6578.6,NA,NA,"High income: OECD"
"CHE","Switzerland","NY.GDP.MKTP.CD","GDP ($)",0,0,238212677230.78,241001802286.61,250982186821.93,244089818241.74,270221089418,315939881871.46,304751566124.59,264584062461.93,272632435331.77,268211560893.36,249918732455,254989746186.89,278620794936.48,325039777288.19,362990618832.33,372475755389.58,391233703828.24,434116631636.91,502447278285.28,491924171371.33,523772140978.64,NA,"High income: OECD"
"CHE","Switzerland","SE.ENR.PRSC.FM.ZS","Ratio of girls to boys in primary & secondary school (%)",0,0,96.7,97,97.34,95.63,96.03,96.1,96.31,NA,95.52,96.07,96.66,97.22,97.2,97.15,96.62,96.73,96.62,96.95,97.26,97.58,NA,NA,"High income: OECD"
"CHE","Switzerland","EG.USE.COMM.GD.PP.KD","Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,108.43,111.04,111.49,108.91,108.67,106.73,108.12,107.99,106.48,105.17,100.28,105.24,102.09,102.71,100.62,97.38,98.1,90.13,91.93,94.34,89.79,NA,"High income: OECD"
"CHE","Switzerland","EG.USE.PCAP.KG.OE","Energy use per capita (kilograms of oil equivalent)",0,0,3623.31,3628,3606.43,3484.62,3490.1,3416.81,3466.89,3527.73,3559.14,3546.49,3481.13,3671.95,3550.9,3539.18,3530.53,3484.7,3615.27,3411.82,3501.15,3480.49,3361.65,NA,"High income: OECD"
"CHE","Switzerland","SP.URB.TOTL","Urban population",0,0,4913184,4983040,5043500,5095267.2,5141988.8,5182176,5202219.6,5208262.4,5220162,5237904,5266034.87,5299449.24,5339681.35,5379455.79,5416562.93,5451405.3,5490213.98,5544030.1,5619511.59,5694813.32,5759378.85,NA,"High income: OECD"
"CHE","Switzerland","BX.KLT.DINV.WD.GD.ZS","Foreign direct investment, net inflows (% of GDP)",0,1,2.33,1.18,0.45,0.7,1.36,1.32,1.43,2.76,3.54,4.63,7.91,3.68,2.44,5.37,0.51,-0.14,11.5,7.7,3.18,5.61,-1.19,NA,"High income: OECD"
"CHI","Channel Islands","SP.URB.GROW","Urban population growth (annual %)",0,1,0.46,-0.1,-0.31,-0.44,-0.44,-0.35,0.36,0.46,0.52,0.53,0.5,0.59,0.56,0.56,0.61,0.67,1.07,1.12,1.12,1.05,0.93,NA,"High income: nonOECD"
"CHI","Channel Islands","EN.ATM.CO2E.PP.GD.KD","CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD"
"CHI","Channel Islands","SP.POP.TOTL","Population",0,0,140137,140804,141179,141384,141594,141934,142448,143102,143847,144607,145330,145995,146626,147262,147963,148763,149682,150689,151705,152618,153352,NA,"High income: nonOECD"
"CHI","Channel Islands","SE.PRM.CMPT.ZS","Primary completion rate, total (% of relevant age group)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD"
"CHI","Channel Islands","ER.LND.PTLD.ZS","Nationally terrestrial protected areas (% of total land area)",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD"
"CHI","Channel Islands","SH.DYN.MORT","Under-five mortality rate (per 1,000)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD"
"CHI","Channel Islands","EN.ATM.CO2E.KT","CO2 emissions, total (KtCO2)",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD"
"CHI","Channel Islands","NY.GDP.MKTP.CD","GDP ($)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,5945677376.61,6262740656.85,6439703434.71,6232906290.49,6663669064.75,7332244897.96,8553643354.08,8827272727.27,9676172953.08,11514605842.34,NA,NA,NA,NA,"High income: nonOECD"
"CHI","Channel Islands","SP.POP.GROW","Population growth (annual %)",0,1,0.72,0.47,0.27,0.15,0.15,0.24,0.36,0.46,0.52,0.53,0.5,0.46,0.43,0.43,0.47,0.54,0.62,0.67,0.67,0.6,0.48,NA,"High income: nonOECD"
"CHI","Channel Islands","EN.ATM.CO2E.PC","CO2 emissions per capita (metric tons)",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD"
"CHI","Channel Islands","EG.USE.PCAP.KG.OE","Energy use per capita (kilograms of oil equivalent)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD"
"CHI","Channel Islands","SP.URB.TOTL","Urban population",0,0,44003.02,43959.01,43821.96,43631.1,43441.04,43289.87,43446.64,43646.11,43873.34,44105.14,44325.65,44586.87,44838.23,45091.62,45365.46,45670.24,46161.93,46683.45,47210.6,47708.39,48152.53,NA,"High income: nonOECD"
"CHI","Channel Islands","BX.KLT.DINV.WD.GD.ZS","Foreign direct investment, net inflows (% of GDP)",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD"
"CHI","Channel Islands","SE.ENR.PRSC.FM.ZS","Ratio of girls to boys in primary & secondary school (%)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD"
"CHI","Channel Islands","AG.YLD.CREL.KG","Cereal yield (kg per hectare)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD"
"CHI","Channel Islands","EN.URB.MCTY.TL.ZS","Population in urban agglomerations >1million (%)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD"
"CHI","Channel Islands","EG.USE.COMM.GD.PP.KD","Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income: nonOECD"
"CHI","Channel Islands","NY.GNP.PCAP.CD","GNI per capita (Atlas $)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43420,42340,41540,44160,51280,57380,62100,67960,NA,NA,NA,NA,"High income: nonOECD"
"CHL","Chile","SE.PRM.CMPT.ZS","Primary completion rate, total (% of relevant age group)",0,0,NA,NA,NA,NA,NA,NA,NA,NA,90.79,97.42,98.11,NA,100.29,97.21,95.38,NA,NA,94.84,NA,NA,NA,NA,"Upper middle income"
"CHL","Chile","SP.POP.TOTL","Population",0,0,13187821,13429315,13678373,13929390,14174890,14409416,14630769,14840038,15039162,15231557,15419820,15604200,15783991,15959793,16132209,16301726,16468677,16633254,16795593,16955737,17113688,NA,"Upper middle income"
"CHL","Chile","SH.DYN.MORT","Under-five mortality rate (per 1,000)",0,0,18.7,17.5,16.4,15.3,14.4,13.6,12.9,12.3,11.8,11.3,10.8,10.4,10.1,9.7,9.5,9.3,9.2,9.1,9,8.9,8.8,NA,"Upper middle income"
"CHL","Chile","NY.GDP.MKTP.CD","GDP ($)",0,0,31558927517.22,36424168146.15,44467946384.25,47693992626.86,55154226759.96,71349202308.64,75769008174.25,82808986191.6,79373597080.1,72995286764.42,75210511779.64,68568293067.06,67265403373.3,73989608414.63,95652734479.2,118249630260.37,146772604312.84,164315221641.83,170741003929.26,160859264563.35,203442593943.4,NA,"Upper middle income"
"CHL","Chile","EN.ATM.CO2E.KT","CO2 emissions, total (KtCO2)",0,1,34902.51,32992,34117.77,36288.63,40146.32,43611.63,49526.5,57054.85,58987.36,62225.32,60094.8,54018.58,56072.1,56409.46,62434.34,63805.8,65697.97,70098.37,73108.98,NA,NA,NA,"Upper middle income"
"CHL","Chile","EN.ATM.CO2E.PP.GD.KD","CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0,1,401.93,351.89,324.1,322.21,337.22,331.13,350.09,378.32,378.89,402.75,372.25,323.68,328.8,318.31,332.24,321.66,316.66,323.01,324.98,NA,NA,NA,"Upper middle income"
"CHL","Chile","EG.USE.PCAP.KG.OE","Energy use per capita (kilograms of oil equivalent)",0,0,1027.66,1032.62,1099.41,1107.17,1171.87,1241.27,1357.53,1502.41,1535.94,1613.02,1602.04,1552.61,1590.01,1589.54,1676.33,1699.57,1716.81,1715.37,1743.84,1697.57,1826.32,NA,"Upper middle income"
"CHL","Chile","SP.URB.TOTL","Urban population",0,0,10985454.89,11216163.89,11454269.55,11695115.84,11932422.4,12161547.1,12392261.34,12614032.3,12828405.19,13038212.79,13245625.38,13457062.08,13665779.41,13872252.08,14076965.57,14280311.98,14472673.35,14663876.73,14854022.45,15043129.87,15231182.32,NA,"Upper middle income"
"CHL","Chile","SP.POP.GROW","Population growth (annual %)",0,1,1.77,1.81,1.84,1.82,1.75,1.64,1.52,1.42,1.33,1.27,1.23,1.19,1.15,1.11,1.07,1.05,1.02,0.99,0.97,0.95,0.93,NA,"Upper middle income"
"CHL","Chile","ER.LND.PTLD.ZS","Nationally terrestrial protected areas (% of total land area)",0,1,15.97,15.97,15.97,15.97,16.12,16.48,16.48,16.48,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,NA,NA,"Upper middle income"
"CHL","Chile","AG.YLD.CREL.KG","Cereal yield (kg per hectare)",0,0,3619.6,4050.8,4177.4,4246,4489.2,4472.4,4264.2,4507.4,5052,4061.1,4362.1,4935.6,5183.3,5390,5657.4,5811.2,5998.3,5767.5,5868.3,5472.2,NA,NA,"Upper middle income"
"CHL","Chile","EN.URB.MCTY.TL.ZS","Population in urban agglomerations >1million (%)",0,0,35,35.02,35,34.78,34.6,34.45,34.35,34.27,34.23,34.21,34.21,34.22,34.24,34.28,34.33,34.38,34.45,34.53,34.61,34.7,34.78,NA,"Upper middle income"
"CHL","Chile","BX.KLT.DINV.WD.GD.ZS","Foreign direct investment, net inflows (% of GDP)",0,1,2.1,2.26,2.11,2.17,4.68,4.14,6.35,6.37,5.83,12,6.46,6.12,3.79,5.82,7.5,5.91,4.97,7.63,8.87,8,7.42,NA,"Upper middle income"
"CHL","Chile","NY.GNP.PCAP.CD","GNI per capita (Atlas $)",0,0,2250,2500,3020,3340,3620,4330,4940,5390,5260,4920,4840,4600,4310,4330,4950,5920,6870,8140,9490,9310,9950,NA,"Upper middle income"
"CHL","Chile","SP.URB.GROW","Urban population growth (annual %)",0,1,1.94,2.08,2.1,2.08,2.01,1.9,1.88,1.77,1.69,1.62,1.58,1.58,1.54,1.5,1.46,1.43,1.34,1.31,1.29,1.27,1.24,NA,"Upper middle income"
"CHL","Chile","EN.ATM.CO2E.PC","CO2 emissions per capita (metric tons)",0,1,2.65,2.46,2.49,2.61,2.83,3.03,3.39,3.84,3.92,4.09,3.9,3.46,3.55,3.53,3.87,3.91,3.99,4.21,4.35,NA,NA,NA,"Upper middle income"
"CHL","Chile","EG.USE.COMM.GD.PP.KD","Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,156.07,147.91,142.86,136.94,139.53,135.8,140.4,147.84,148.37,159.02,153.02,145.17,147.17,143.15,143.91,139.67,136.28,131.48,130.19,130.14,134.33,NA,"Upper middle income"
"CHL","Chile","SE.ENR.PRSC.FM.ZS","Ratio of girls to boys in primary & secondary school (%)",0,0,101,99.65,100.01,100.91,NA,NA,NA,NA,99.98,99.96,99.58,NA,99.48,99.26,98.2,98.26,98.63,98.63,98.53,NA,NA,NA,"Upper middle income"
